3081,1174,1343,1317,1160,1381,342,1480,1140,716,null,881,1270,251,null,606,null,3080,1889,12147,942,779,1758,1691,1491,1065,2715,510,3545,null,1773,null,983,1048,3170,746,null,1127,3178,4363,2868,2105,2453,977,2204,1108,7075,1670,null,2259,1537,1637,1515,9627,3339,1336,2525,1654,2018,313,5100,3330,1556,9398,19749,6917,462,2132,11045,null,9354,2575,1056,null,10692,9681,4929,7495,3727,6412,null,2639,2354,10255,null,2391,null,null,3678,null,2033,null,4162,521,null,4952,null,null,6521,null,null,null,777,null,1733,232,null,null,null,null,null,1310,1302,null,1184,null,32089,4057,null,2699,null,5547,2135,1860,null,3228,437,2138,2178,3581,538,10910,2033,966,null,null,235,null,3364,908,2890,null,2534,1985,null,null,null,664,9661,null,null,9906,4516,7130,3433,null,11710,null,388,3476,null,null,891,null,1873,2805,null,null,null,null,null,null,null,2417,null,875,1700,1799,956,null,null,3561,null,null,null,1458,2308,1646,4578,495,null,null,null,null,434,null,1380,null,null,3505,null,19176,null,1324,null,null,1564,null,4768,null,3920,null,null,null,null,null,1234,5277,null,877,null,null,2613,1032,1156,2838,null,1069,827,867,1120,null,3645,null,null,1762,1490,3066,3001,null,null,654,null,null,null,2047,null,null,null,280,null,2656,null,681,null,null,null,null,null,null,null,null,null,null,1021,null,null,3461,null,1266,926,null,null,1910,12900,1440,5233,6043,13831,null,7475,16605,5723,10984,19173,24988,null,21257,null,8512,null,5633,1794,2190,743,14363,null,8972,null,4506,null,3378,null,5309,2822,null,13425,2143,12944,28329,16528,7855,1102,8392,3730,849,1205,783,3136,2825,1010,1538,57897,1230,1256,9664,5408,777,6402,7082,7890,28290,20245,2648,5718,1468,1457,2825,1639,3002,4811,1836,1584,1514,1370,10309,22964,3240,1968,null,18672,1489,5099,null,null,17128,16583,2093,6325,5843,null,20282,null,1421,22167,4111,7258,22123,5085,14964,2392,null,7601,1525,19422,12642,541,64173,3620,1225,1075,2181,9719,1371,1738,null,1062,1060,969,4823,null,6760,14085,6258,3495,961,3683,3182,2313,1751,15354,2564,2117,8266,25751,6016,4637,2951,7371,6755,6218,6999,3211,null,42398,8145,630,2203,null,3745,null,null,1524,1505,517,2948,3135,10694,5256,2648,1238,1699,7283,1073,1649,1525,1277,11712,895,1821,1056,1512,1101,2358,11961,1320,null,null,null,4916,5629,2794,2368
8594,2973,4028,3787,2097,3392,627,3578,2455,1583,null,1103,2878,461,null,1369,null,4855,4266,28630,1730,1703,4613,3044,3682,3150,8376,1374,7476,null,4495,null,2948,2675,9750,2007,4235,2546,6269,11342,6433,5874,5707,2115,7932,2991,19521,3810,null,5613,4243,3542,1238,39343,9777,3142,5563,3999,4146,594,10933,9229,4011,22892,52870,16690,851,4473,23335,null,23222,6253,2186,null,22439,22056,12584,17455,8398,15625,null,5797,5603,25064,null,5573,null,null,7930,null,4636,null,9701,1016,null,10807,null,null,16493,null,null,null,1361,null,3875,1935,null,null,null,null,null,3953,3187,null,2992,null,71361,7756,null,6442,null,12699,4851,3794,null,8143,1034,5711,6935,12631,1011,24842,5498,2560,null,1181,538,null,8876,2246,10295,null,5619,5632,null,null,null,1184,27126,null,1522,18689,8597,16261,8461,null,26183,null,864,8560,null,null,1810,null,5573,9301,null,null,null,null,null,null,null,4701,null,2260,4568,3043,3085,null,null,7727,null,null,null,3175,4677,3689,9173,874,null,null,null,null,1045,null,3179,null,null,7494,null,43147,null,3300,null,null,5229,null,10343,null,9028,1,null,null,null,null,3216,12463,null,2105,null,null,5911,2358,2366,9565,2012,2475,1770,1729,2959,null,7088,null,null,3566,3189,6016,6241,null,null,1749,null,null,null,5636,null,null,null,502,null,5819,null,1656,null,null,null,null,null,null,null,null,null,null,2225,null,null,7832,null,2742,2209,null,null,12006,25486,2118,11488,10965,30990,null,17769,35321,12111,24233,34683,56925,null,47529,null,17410,824,12240,3912,5138,1515,29997,null,16439,null,10162,null,6778,10024,11216,6414,null,28066,5042,26273,57609,35923,13185,2324,15868,6991,2046,2186,1857,6535,5217,2172,6337,118555,2821,2118,18957,11221,1830,3475,15042,16814,53029,40873,5071,10676,2950,2512,5217,3206,6818,10542,3723,3562,2847,2574,20238,59466,7593,3686,null,42873,3140,11643,null,null,38044,34607,5083,14010,13474,null,42929,null,3048,45881,11395,15803,44649,13255,34979,5047,null,15435,3213,43796,21758,1242,131447,7933,2827,2282,4745,23947,2898,3632,null,1842,2148,2163,11084,null,17460,31303,14403,7449,2088,8280,9072,5394,3661,34424,6684,4934,16488,56112,14147,10075,10319,18249,14245,16139,14792,6944,null,147814,17312,1362,5452,1427,8390,null,null,3410,3284,1161,8148,5216,18444,12932,8707,2533,3291,15356,1949,3805,3772,1888,22867,1610,3180,2140,2423,2068,5044,20454,3295,null,null,null,9767,11277,6909,5820
7134,3646,4819,5451,2138,3750,508,3430,3293,2029,null,983,3501,377,null,1555,null,6429,4722,31360,1608,1699,6375,3716,4732,3496,10937,1793,9877,null,5297,null,3389,3180,10411,1676,8324,2832,6770,11651,6500,7303,5870,3132,14247,4430,18724,4130,null,5897,5409,4527,1014,16703,9762,3453,7528,4026,4441,453,10303,7218,4453,22197,55386,17256,694,4958,30595,null,24186,6934,1819,737,15233,29179,14775,21551,8773,15396,null,5798,5248,29962,null,6886,null,null,8718,null,7327,null,13111,979,null,10826,null,null,21737,null,null,null,1353,null,5218,3321,null,null,null,null,null,7017,3995,null,3958,null,63810,9024,null,6723,null,13260,5126,4014,null,8898,671,7041,5351,14306,466,28844,6395,3329,null,1071,844,null,9983,3027,13604,null,5100,5214,null,null,null,880,20390,null,3050,18284,8048,23303,12909,null,29970,null,682,5720,null,null,2347,null,5858,11192,null,null,null,null,null,null,null,4716,null,2699,7364,2574,3433,null,null,7244,null,null,null,4140,4856,3941,7668,817,null,null,null,null,1068,null,3475,null,null,8101,null,45144,null,3868,null,null,6174,null,11789,null,8883,null,null,null,null,null,4553,13879,null,2528,null,null,6762,2762,2714,10593,4156,2386,1547,1997,3158,null,8429,null,null,3229,3070,6279,6178,null,null,1614,null,null,null,5286,null,null,null,425,null,6630,null,1555,null,null,null,null,null,null,null,null,null,null,2666,null,null,11299,null,3884,2246,null,null,10256,27950,2190,11467,11016,34743,null,16880,36182,12552,22990,34124,60147,null,48582,null,17494,4685,16255,3759,5766,1683,32246,null,17556,null,11462,null,6255,16547,11125,7007,null,26915,5026,26932,59969,32452,10695,2246,16303,6264,2007,2147,1675,7126,5211,2570,13999,114528,3393,2754,19139,10418,2186,3361,13998,16939,55510,41090,4259,9810,3015,3356,5211,3168,7023,11364,4427,3190,3257,2628,22807,58145,8302,3513,null,41058,3102,15234,null,null,32967,31580,8096,13665,16878,4808,41500,null,3370,48581,19151,18634,52694,19828,37627,5606,113,18126,2465,42433,24191,1592,128297,10351,3480,2756,4913,24640,3552,4385,null,1786,2314,2367,10164,null,13731,28403,12084,9433,2191,8996,10855,6890,3749,40695,6019,6068,17045,65779,16638,9082,7562,18669,14629,17615,14688,7881,null,159679,18658,1698,5720,6824,10112,null,null,3276,3158,1380,8175,4989,18571,15397,12401,2898,2902,14347,2462,3596,3874,1556,23445,1605,2896,3620,2490,2461,4952,19306,2943,null,null,2272,10375,11423,8219,6948
6528,2689,4257,5018,1992,2660,427,3155,2983,1683,null,908,2881,313,null,1287,null,6868,3687,29793,1250,1847,5987,3525,7319,5235,20113,1296,7492,null,6413,null,5896,2467,9997,1380,9048,2537,6464,11186,5943,9632,13645,2595,30082,4143,31492,3591,null,6640,5013,5205,1041,17160,8513,3017,8918,3679,4360,506,14211,9045,12826,21370,61611,16547,614,5010,38866,429,36553,6754,1406,642,6030,25420,15375,21994,9687,26395,null,5135,4539,31070,null,7459,null,null,7945,null,6704,null,12346,1160,null,10753,null,null,22341,null,null,null,1538,null,4842,3610,null,null,null,null,null,7200,4577,null,2859,null,68230,8507,null,6680,null,11500,4450,3083,null,8841,610,7630,4349,16862,402,32781,12782,3320,null,1079,1247,null,10058,3012,19086,null,4561,5453,null,null,null,727,19757,null,3870,17147,6559,25770,12610,null,30353,null,693,5618,null,null,2305,null,5816,14399,null,null,null,null,null,null,null,5113,null,2683,8459,2681,3860,null,null,7131,null,null,null,6004,4464,4097,10894,737,null,null,null,null,1066,null,4001,null,null,8912,null,46872,null,6457,null,null,6149,null,16342,null,15696,510,null,null,null,null,1570,14202,null,2362,null,null,6914,2895,4513,10144,4648,2276,2080,2065,3976,null,9183,null,null,2779,2939,5492,9370,null,null,1522,null,null,null,5946,null,null,null,390,null,9437,null,1301,null,null,null,null,null,null,null,null,null,null,2040,null,null,6634,null,5966,2972,null,null,10761,25997,2317,11741,9599,33896,null,16062,31655,12795,22764,31872,50345,null,43734,null,17044,4850,21162,2999,6922,1720,30021,null,17522,null,11335,null,6251,16742,15521,6789,null,27118,4659,27870,58381,30135,10740,2138,16478,6329,1554,1933,1563,7133,5900,2293,8111,106156,2970,1824,19174,9908,1595,3054,13183,16818,61005,49346,5034,9374,3157,3169,5900,2632,8722,11403,4501,3468,3244,2276,27685,60339,7885,3698,null,44572,3103,20025,null,null,34511,32034,8538,10836,17328,4819,45608,null,2968,47705,17990,18668,48148,25712,37524,5077,1688,17725,2624,39827,24168,1475,117917,10080,3697,2450,3891,22536,3321,4001,null,1583,2039,2593,9797,null,12769,28389,10802,8749,1588,7986,15946,5364,3505,40513,4579,6142,15517,62641,12200,10394,5796,23374,14683,28770,14692,9171,null,169879,17255,1704,4762,11592,9555,null,null,3502,2512,1331,6902,4707,21176,21843,20855,2476,2836,13815,1908,3615,3929,1319,21195,1441,2643,3826,2264,2140,4405,24514,2976,null,null,2772,11784,13453,8727,8402
9250,2784,4039,4306,1658,2660,467,3809,2652,1871,null,970,2598,241,null,1295,null,10233,4091,30026,1317,1772,6219,2878,6482,3256,19044,1212,8409,null,6088,80,9510,2174,10318,1203,11011,2984,7035,9201,6161,13188,7403,2024,37593,4285,32327,4263,null,6463,4909,5177,1002,20386,8385,2915,8643,3638,4368,377,17214,7677,5640,22793,57732,15307,640,4952,43733,542,24482,6397,1534,570,5637,29393,16252,21957,8682,29157,7861,4796,3899,26094,null,8985,null,null,7631,null,5912,null,13017,852,null,11258,null,null,16746,null,null,null,1632,null,4637,3716,null,null,null,null,null,5467,4305,null,3009,null,72645,7965,null,8664,null,2853,4987,2592,null,7856,667,8980,5403,18741,469,35751,17518,3189,null,1133,1704,null,10196,2580,19928,null,4609,4644,null,null,null,890,18596,null,3414,16647,5843,15042,11895,null,31986,null,623,4814,null,null,1852,null,6404,11736,null,null,null,null,null,null,null,6726,null,2944,4154,2259,3595,null,null,8309,null,null,null,7134,4744,4694,17805,621,null,null,null,null,1252,null,4186,null,null,10428,null,51098,null,3233,null,null,6376,null,13137,null,10599,800,null,null,null,null,762,13251,null,2193,null,null,6813,1995,3708,12008,4909,2180,714,2019,4087,null,10074,null,null,3914,2722,6250,9593,null,null,1960,null,null,null,5975,null,null,null,350,null,9437,null,1192,null,null,null,null,null,null,null,null,null,null,2081,null,null,10139,null,5170,2565,null,null,8509,32350,2381,12783,12242,37369,null,16279,32199,12582,22899,31028,49803,null,44148,null,17420,3888,27057,2797,7309,2316,28805,null,18755,null,11492,null,6780,18409,11469,8068,null,28364,4540,30792,54706,30737,12776,2134,17243,6103,1507,2024,1624,7253,6152,2873,7081,110629,2806,1859,18000,10196,1672,3885,14773,15421,55199,59860,5232,9177,2903,2926,6152,2650,6006,10147,5039,3046,3769,2729,27088,57858,7923,4284,null,48228,3427,13881,null,null,39145,41914,9916,11884,21310,5748,50066,null,2309,51623,23170,19463,53046,35361,43690,5107,2529,16439,3078,45102,22356,1435,129364,15244,3629,2131,2897,23248,3105,3397,null,1297,1962,2764,11302,null,16027,36452,12577,8868,2153,7598,17973,5379,3058,44631,6640,7597,20070,63730,14970,13084,10385,21011,17536,35608,16091,12900,null,141292,21610,1744,5588,12694,8111,null,null,3179,2422,1429,6345,4133,19509,26907,21444,2533,3233,14270,1987,4221,5065,1336,20720,1588,3087,3477,2538,2076,4614,27250,3122,null,null,3008,11391,15679,6836,8263
7258,2923,4329,4156,1705,2536,347,5292,2614,1354,null,1173,2093,239,null,1442,null,11261,5404,31438,1113,1750,7261,7790,3710,3807,14499,1326,7611,null,5862,965,6056,2277,8834,1575,11753,3001,7762,10932,6703,10984,6975,2537,22202,5273,19249,4518,null,6923,4708,5287,822,52704,10102,3112,10079,3340,4429,313,13196,7384,8953,19946,40512,14674,722,4781,32311,575,22238,5638,1680,588,5197,22890,13950,20574,8003,17038,41026,5120,4476,38866,null,9937,null,null,8819,null,7256,null,14464,582,null,11440,null,null,15134,null,null,null,1981,null,4892,3544,null,null,null,null,null,5102,3273,null,3690,null,58772,8991,null,5792,null,2663,2979,2530,null,7555,1031,8230,5044,12614,753,31834,11543,2612,null,904,1240,null,9226,2047,19522,null,5140,4812,null,null,null,905,15392,null,4059,18304,5594,15067,10713,null,31665,null,483,5248,null,null,1891,null,6392,9946,null,null,null,null,null,null,null,5347,null,2752,4095,1926,3458,null,null,7512,null,null,null,5946,4578,3699,19841,517,null,null,null,null,1148,null,4087,null,null,10806,null,70341,null,2033,null,null,4903,null,7822,null,8710,797,null,null,null,1593,615,13685,null,2337,null,null,6387,2081,3450,9194,4577,2154,585,1484,4378,null,10974,null,null,3225,3454,7100,9004,null,null,1228,null,null,null,5079,null,null,null,273,null,8726,null,1210,null,null,null,null,null,null,null,null,null,null,2577,null,null,17141,null,3321,2485,null,null,8042,27114,2370,11079,12661,27373,null,13844,25959,11400,18639,25201,37999,null,36168,null,15200,3139,16535,2713,7744,2368,24721,null,14316,null,9879,null,6288,16010,12013,7809,null,21615,4926,24847,49864,22739,14877,1962,17044,6936,1433,2045,1655,7775,5859,2612,6975,121569,2977,1494,19006,13793,1657,3716,13457,16680,62469,59339,4250,9296,2959,2768,5859,3151,5188,9867,5009,3225,3565,2547,22873,73012,7381,3718,null,35920,2790,7412,null,null,37879,35570,11413,10412,18008,7334,46617,369,3000,43372,18432,19258,41738,23274,53230,6118,2360,17220,2345,41155,26713,1316,171337,9498,3510,2370,1612,18081,4231,3296,null,1386,1914,2907,10573,null,10262,25690,16181,7109,1973,7286,9340,4654,3188,35132,6061,8488,17358,52366,10560,8342,9496,16025,17472,19341,11888,8823,null,116804,16501,1606,4935,6702,5404,null,null,3770,3308,1708,6586,4683,17885,17376,14370,3679,3479,14745,2300,3954,6136,1429,18631,2098,3143,2788,2754,3466,7181,21599,2962,null,null,2958,11689,16379,5629,7230
